user_id,ay,dolmus_km,otobus_km,metro_km,otomobil_km,ucak_km,aylik_co2_kg,sehir_kodu,arac_sahibi,lag_1_co2,lag_2_co2,lag_3_co2,lag_4_co2,target_next_month_co2
280,5,1637373,1450682,854777,517242,26,227481.71,34,1,239910.5,224758.64,234622.85,225200.37,227774.5
280,6,1625514,1441534,921085,521164,27,227774.5,34,1,227481.71,239910.5,224758.64,234622.85,233892.99
280,7,1648209,1572378,860855,523024,27,233892.99,34,1,227774.5,227481.71,239910.5,224758.64,223830.12
280,8,1481245,1585471,857575,525981,24,223830.12,34,1,233892.99,227774.5,227481.71,239910.5,234405.19
280,9,1651180,1468183,922442,563644,24,234405.19,34,1,223830.12,233892.99,227774.5,227481.71,227994.63
280,10,1472910,1579073,936993,566638,24,227994.63,34,1,234405.19,223830.12,233892.99,227774.5,234785.97
280,11,1656413,1576132,921412,514250,27,234785.97,34,1,227994.63,234405.19,223830.12,233892.99,217879.23
280,12,1483158,1453393,849104,521388,24,217879.23,34,1,234785.97,227994.63,234405.19,223830.12,228863.53
280,13,1493359,1565301,925504,570052,25,228863.53,34,1,217879.23,234785.97,227994.63,234405.19,223856.12
280,14,1494721,1449216,933252,565948,24,223856.12,34,1,228863.53,217879.23,234785.97,227994.63,224806.64
280,15,1501522,1599379,863357,514734,24,224806.64,34,1,223856.12,228863.53,217879.23,234785.97,229006.96
280,16,1493675,1575544,943928,563306,27,229006.96,34,1,224806.64,223856.12,228863.53,217879.23,234377.49
280,17,1620477,1602789,931650,521328,26,234377.49,34,1,229006.96,224806.64,223856.12,228863.53,236822.13
280,18,1616600,1597262,854402,567868,24,236822.13,34,1,234377.49,229006.96,224806.64,223856.12,223954.0
280,19,1490069,1597726,861386,514633,27,223954.0,34,1,236822.13,234377.49,229006.96,224806.64,227289.14
280,20,1487838,1584904,847301,561729,27,227289.14,34,1,223954.0,236822.13,234377.49,229006.96,228223.5
280,21,1480292,1592403,861504,571452,24,228223.5,34,1,227289.14,223954.0,236822.13,234377.49,218591.7
280,22,1492426,1441338,858703,526465,24,218591.7,34,1,228223.5,227289.14,223954.0,236822.13,230867.29
280,23,1627522,1451924,851678,561851,27,230867.29,34,1,218591.7,228223.5,227289.14,223954.0,237049.3
280,24,1622876,1585344,848146,572537,27,237049.3,34,1,230867.29,218591.7,228223.5,227289.14,229624.86
280,25,1646317,1444840,935287,522612,24,229624.86,34,1,237049.3,230867.29,218591.7,228223.5,229234.19
280,26,1619961,1469966,938071,525069,24,229234.19,34,1,229624.86,237049.3,230867.29,218591.7,227948.97
280,27,1513420,1604784,933598,525712,27,227948.97,34,1,229234.19,229624.86,237049.3,230867.29,226511.17
280,28,1512881,1570287,928225,527128,26,226511.17,34,1,227948.97,229234.19,229624.86,237049.3,228191.31
280,29,1640537,1457816,857070,519110,27,228191.31,34,1,226511.17,227948.97,229234.19,229624.86,224278.87
280,30,1496858,1590433,842193,520239,24,224278.87,34,1,228191.31,226511.17,227948.97,229234.19,
281,1,1533992,1834062,659849,583732,30,239599.69,34,1,,,,,242387.75
281,2,1657005,1686940,732173,581246,29,242387.75,34,1,239599.69,,,,235615.57
281,3,1538536,1856593,661354,525574,27,235615.57,34,1,242387.75,239599.69,,,243977.18
281,4,1644794,1844827,725109,535750,27,243977.18,34,1,235615.57,242387.75,239599.69,,249529.14
281,5,1681370,1812516,733617,584446,30,249529.14,34,1,243977.18,235615.57,242387.75,239599.69,236443.25
281,6,1654898,1684691,673612,528563,29,236443.25,34,1,249529.14,243977.18,235615.57,242387.75,237932.17
281,7,1687870,1653158,669827,536681,29,237932.17,34,1,236443.25,249529.14,243977.18,235615.57,238763.25
281,8,1522866,1848281,663156,575264,27,238763.25,34,1,237932.17,236443.25,249529.14,243977.18,243083.21
281,9,1655595,1704650,727431,582626,29,243083.21,34,1,238763.25,237932.17,236443.25,249529.14,241793.58
281,10,1653807,1691585,732105,574814,30,241793.58,34,1,243083.21,238763.25,237932.17,236443.25,225864.78
281,11,1513242,1671850,663403,520896,27,225864.78,34,1,241793.58,243083.21,238763.25,237932.17,235138.64
281,12,1656842,1658559,678646,523898,27,235138.64,34,1,225864.78,241793.58,243083.21,238763.25,236012.23
281,13,1644454,1689362,660807,531462,27,236012.23,34,1,235138.64,225864.78,241793.58,243083.21,232387.98
281,14,1542451,1660277,666675,577002,27,232387.98,34,1,236012.23,235138.64,225864.78,241793.58,232933.3
281,15,1504796,1846612,675640,522105,27,232933.3,34,1,232387.98,236012.23,235138.64,225864.78,231375.2
281,16,1526822,1656626,663217,579324,30,231375.2,34,1,232933.3,232387.98,236012.23,235138.64,227810.91
281,17,1531971,1661015,675573,531818,27,227810.91,34,1,231375.2,232933.3,232387.98,236012.23,240994.61
281,18,1653543,1672822,738901,573607,27,240994.61,34,1,227810.91,231375.2,232933.3,232387.98,231409.89
281,19,1499786,1679283,674437,586593,30,231409.89,34,1,240994.61,227810.91,231375.2,232933.3,234627.6
281,20,1506614,1856101,734541,524447,29,234627.6,34,1,231409.89,240994.61,227810.91,231375.2,234225.14
281,21,1532800,1669031,739421,586991,27,234225.14,34,1,234627.6,231409.89,240994.61,227810.91,241315.26
281,22,1544105,1850010,726471,575953,27,241315.26,34,1,234225.14,234627.6,231409.89,240994.61,238547.04
281,23,1514165,1838068,677433,581252,27,238547.04,34,1,241315.26,234225.14,234627.6,231409.89,235441.62
281,24,1523045,1860318,669065,531643,30,235441.62,34,1,238547.04,241315.26,234225.14,234627.6,232104.63
281,25,1543464,1664644,663645,571660,27,232104.63,34,1,235441.62,238547.04,241315.26,234225.14,239017.43
281,26,1521805,1813095,724323,584001,30,239017.43,34,1,232104.63,235441.62,238547.04,241315.26,241781.67
281,27,1675631,1662448,724839,573828,29,241781.67,34,1,239017.43,232104.63,235441.62,238547.04,234115.07
281,28,1509002,1845897,659936,535380,27,234115.07,34,1,241781.67,239017.43,232104.63,235441.62,234145.55
281,29,1528804,1814206,664864,535277,27,234145.55,34,1,234115.07,241781.67,239017.43,232104.63,227546.2
281,30,1520047,1671470,669424,533725,29,227546.2,34,1,234145.55,234115.07,241781.67,239017.43,
282,1,1322685,1831786,816626,228403,2,196336.56,34,1,,,,,200462.1
282,2,1317291,1851080,905630,252856,3,200462.1,34,1,196336.56,,,,199770.8
282,3,1213639,2039871,814638,248765,3,199770.8,34,1,200462.1,196336.56,,,207769.93
282,4,1319139,2029324,909260,249276,2,207769.93,34,1,199770.8,200462.1,196336.56,,205597.44
282,5,1339447,2011371,831965,233001,3,205597.44,34,1,207769.93,199770.8,200462.1,196336.56,206877.54
282,6,1335449,2020899,902145,232859,3,206877.54,34,1,205597.44,207769.93,199770.8,200462.1,198036.89
282,7,1201170,2004142,823256,253493,2,198036.89,34,1,206877.54,205597.44,207769.93,199770.8,199536.98
282,8,1323115,1828930,909907,247901,2,199536.98,34,1,198036.89,206877.54,205597.44,207769.93,201766.71
282,9,1328834,1858570,912704,254264,3,201766.71,34,1,199536.98,198036.89,206877.54,205597.44,201491.04
282,10,1334591,1849257,901303,253466,2,201491.04,34,1,201766.71,199536.98,198036.89,206877.54,191520.27
282,11,1195306,1865946,833038,247724,3,191520.27,34,1,201491.04,201766.71,199536.98,198036.89,198939.6
282,12,1319640,1857298,908469,230887,2,198939.6,34,1,191520.27,201491.04,201766.71,199536.98,205262.05
282,13,1307008,2018053,825506,250679,2,205262.05,34,1,198939.6,191520.27,201491.04,201766.71,206956.65
282,14,1316565,2039958,823043,252894,3,206956.65,34,1,205262.05,198939.6,191520.27,201491.04,189968.12
282,15,1218215,1843137,812413,228380,3,189968.12,34,1,206956.65,205262.05,198939.6,191520.27,196464.05
282,16,1307524,1826370,905225,227072,3,196464.05,34,1,189968.12,206956.65,205262.05,198939.6,205600.92
282,17,1323605,2044515,836385,228258,2,205600.92,34,1,196464.05,189968.12,206956.65,205262.05,205917.33
282,18,1314950,2044055,893130,227855,3,205917.33,34,1,205600.92,196464.05,189968.12,206956.65,200031.54
282,19,1327517,1878108,911009,227224,2,200031.54,34,1,205917.33,205600.92,196464.05,189968.12,197706.89
282,20,1208571,2044554,815408,227211,3,197706.89,34,1,200031.54,205917.33,205600.92,196464.05,201468.45
282,21,1216683,2032463,893219,254512,2,201468.45,34,1,197706.89,200031.54,205917.33,205600.92,204444.36
282,22,1324621,2024951,820837,226605,3,204444.36,34,1,201468.45,197706.89,200031.54,205917.33,199360.1
282,23,1333266,1843062,909548,232157,3,199360.1,34,1,204444.36,201468.45,197706.89,200031.54,196142.44
282,24,1318797,1828550,815099,230822,3,196142.44,34,1,199360.1,204444.36,201468.45,197706.89,207125.44
282,25,1307916,2020350,911953,253865,2,207125.44,34,1,196142.44,199360.1,204444.36,201468.45,199695.23
282,26,1327282,1824465,905729,249492,2,199695.23,34,1,207125.44,196142.44,199360.1,204444.36,200205.44
282,27,1220546,2032926,834904,248145,3,200205.44,34,1,199695.23,207125.44,196142.44,199360.1,207389.75
282,28,1328076,2040181,819246,250013,2,207389.75,34,1,200205.44,199695.23,207125.44,196142.44,192442.24
282,29,1214493,1828845,893251,250378,3,192442.24,34,1,207389.75,200205.44,199695.23,207125.44,191489.76
282,30,1190799,1879840,895606,232779,3,191489.76,34,1,192442.24,207389.75,200205.44,199695.23,
283,1,1188913,1466146,900609,382734,31,187682.56,34,1,,,,,182727.11
283,2,1074732,1476177,982241,390323,31,182727.11,34,1,187682.56,,,,198958.6
283,3,1198121,1609235,980845,420191,34,198958.6,34,1,182727.11,187682.56,,,191932.22
283,4,1179217,1492222,903273,424252,31,191932.22,34,1,198958.6,182727.11,187682.56,,197670.58
283,5,1188251,1627555,881904,422547,34,197670.58,34,1,191932.22,198958.6,182727.11,187682.56,186407.42
283,6,1066862,1623058,885461,386341,34,186407.42,34,1,197670.58,191932.22,198958.6,182727.11,187298.23
283,7,1094069,1597845,901150,385491,34,187298.23,34,1,186407.42,197670.58,191932.22,198958.6,196507.2
283,8,1194050,1623278,978093,389931,31,196507.2,34,1,187298.23,186407.42,197670.58,191932.22,190396.17
283,9,1073178,1625196,900954,422215,34,190396.17,34,1,196507.2,187298.23,186407.42,197670.58,192958.03
283,10,1171398,1495823,985078,424661,34,192958.03,34,1,190396.17,196507.2,187298.23,186407.42,200053.23
283,11,1196397,1634762,968787,423933,34,200053.23,34,1,192958.03,190396.17,196507.2,187298.23,188221.18
283,12,1081087,1607555,968777,388231,31,188221.18,34,1,200053.23,192958.03,190396.17,196507.2,191130.42
283,13,1090606,1595885,966893,419397,34,191130.42,34,1,188221.18,200053.23,192958.03,190396.17,186438.05
283,14,1076207,1604866,897270,386248,31,186438.05,34,1,191130.42,188221.18,200053.23,192958.03,183441.5
283,15,1087513,1488866,980355,383520,31,183441.5,34,1,186438.05,191130.42,188221.18,200053.23,188962.33
283,16,1084073,1609797,982435,390770,34,188962.33,34,1,183441.5,186438.05,191130.42,188221.18,197186.62
283,17,1195697,1604798,887432,421370,34,197186.62,34,1,188962.33,183441.5,186438.05,191130.42,198654.57
283,18,1178953,1625222,983353,422729,34,198654.57,34,1,197186.62,188962.33,183441.5,186438.05,186332.37
283,19,1081559,1467701,973961,430831,31,186332.37,34,1,198654.57,197186.62,188962.33,183441.5,185694.63
283,20,1066564,1601892,891171,387422,34,185694.63,34,1,186332.37,198654.57,197186.62,188962.33,190257.24
283,21,1066079,1606494,963321,423081,31,190257.24,34,1,185694.63,186332.37,198654.57,197186.62,197838.95
283,22,1186718,1613093,897788,429328,31,197838.95,34,1,190257.24,185694.63,186332.37,198654.57,188699.0
283,23,1071892,1617737,975422,394207,31,188699.0,34,1,197838.95,190257.24,185694.63,186332.37,192569.93
283,24,1193737,1495658,891211,421493,31,192569.93,34,1,188699.0,197838.95,190257.24,185694.63,197551.45
283,25,1199180,1608902,890677,420418,34,197551.45,34,1,192569.93,188699.0,197838.95,190257.24,199207.05
283,26,1190302,1620733,985146,422452,34,199207.05,34,1,197551.45,192569.93,188699.0,197838.95,186470.0
283,27,1084835,1498933,889136,430988,31,186470.0,34,1,199207.05,197551.45,192569.93,188699.0,182624.61
283,28,1086002,1471358,966513,386187,31,182624.61,34,1,186470.0,199207.05,197551.45,192569.93,194574.06
283,29,1185333,1628308,900971,386488,31,194574.06,34,1,182624.61,186470.0,199207.05,197551.45,190657.75
283,30,1173747,1484884,877667,422121,31,190657.75,34,1,194574.06,182624.61,186470.0,199207.05,
284,1,2035068,1935580,805552,723741,32,291345.5,34,1,,,,,278260.84
284,2,2037849,1772955,823379,648788,32,278260.84,34,1,291345.5,,,,270009.72
284,3,1829935,1774774,753854,718569,29,270009.72,34,1,278260.84,291345.5,,,277417.58
284,4,1849794,1921278,810258,708244,29,277417.58,34,1,270009.72,278260.84,291345.5,,278404.04
284,5,2037462,1773441,803053,654134,32,278404.04,34,1,277417.58,270009.72,278260.84,291345.5,284171.68
284,6,2037652,1783447,739721,724858,32,284171.68,34,1,278404.04,277417.58,270009.72,278260.84,291005.45
284,7,2021592,1937671,820605,725947,29,291005.45,34,1,284171.68,278404.04,277417.58,270009.72,267374.46
284,8,1860602,1784266,740244,665386,30,267374.46,34,1,291005.45,284171.68,278404.04,277417.58,286489.81
284,9,1999922,1916439,749179,714308,33,286489.81,34,1,267374.46,291005.45,284171.68,278404.04,273279.35
284,10,1861877,1938543,810148,645686,32,273279.35,34,1,286489.81,267374.46,291005.45,284171.68,272564.22
284,11,1819923,1951959,813448,661093,30,272564.22,34,1,273279.35,286489.81,267374.46,291005.45,273212.43
284,12,1860896,1910415,821677,656586,32,273212.43,34,1,272564.22,273279.35,286489.81,267374.46,277582.36
284,13,2036812,1766987,749966,658163,29,277582.36,34,1,273212.43,272564.22,273279.35,286489.81,262895.49
284,14,1819536,1743752,802987,652576,33,262895.49,34,1,277582.36,273212.43,272564.22,273279.35,282091.38
284,15,2010736,1756426,821464,718765,29,282091.38,34,1,262895.49,277582.36,273212.43,272564.22,291210.98
284,16,2036270,1926058,815993,723900,29,291210.98,34,1,282091.38,262895.49,277582.36,273212.43,288761.72
284,17,2010152,1940410,811128,709744,32,288761.72,34,1,291210.98,282091.38,262895.49,277582.36,276287.18
284,18,1837405,1931071,740753,712745,29,276287.18,34,1,288761.72,291210.98,282091.38,262895.49,279476.74
284,19,1989192,1754926,800886,709704,29,279476.74,34,1,276287.18,288761.72,291210.98,282091.38,280018.78
284,20,1991004,1907672,741643,654406,30,280018.78,34,1,279476.74,276287.18,288761.72,291210.98,288256.34
284,21,2018078,1908818,806408,713948,32,288256.34,34,1,280018.78,279476.74,276287.18,288761.72,281727.85
284,22,1996890,1926095,813525,647483,30,281727.85,34,1,288256.34,280018.78,279476.74,276287.18,288411.91
284,23,2001849,1941107,749691,722712,30,288411.91,34,1,281727.85,288256.34,280018.78,279476.74,268706.0
284,24,1840826,1753415,749347,707006,30,268706.0,34,1,288411.91,281727.85,288256.34,280018.78,275763.49
284,25,2018437,1738383,800591,655227,33,275763.49,34,1,268706.0,288411.91,281727.85,288256.34,287788.33
284,26,1994810,1935165,812915,712082,33,287788.33,34,1,275763.49,268706.0,288411.91,281727.85,287862.57
284,27,2027740,1904715,748752,715048,33,287862.57,34,1,287788.33,275763.49,268706.0,288411.91,272203.42
284,28,1857570,1902434,803779,654753,30,272203.42,34,1,287862.57,287788.33,275763.49,268706.0,273221.79
284,29,1848207,1932526,808633,657941,30,273221.79,34,1,272203.42,287862.57,287788.33,275763.49,289640.65
284,30,2021652,1925358,806282,719089,29,289640.65,34,1,273221.79,272203.42,287862.57,287788.33,
285,1,1871657,1968346,875195,622917,36,274175.61,34,1,,,,,264022.94
285,2,1733816,2011262,950000,575885,35,264022.94,34,1,274175.61,,,,283305.18
285,3,1848560,2174212,957584,630308,33,283305.18,34,1,264022.94,274175.61,,,263012.82
285,4,1686341,1979875,874274,627163,33,263012.82,34,1,283305.18,264022.94,274175.61,,278819.96
285,5,1893369,2153439,933025,562475,32,278819.96,34,1,263012.82,283305.18,264022.94,274175.61,263005.38
285,6,1716835,1955030,875218,616505,35,263005.38,34,1,278819.96,263012.82,283305.18,264022.94,283846.97
285,7,1888334,2152609,936255,621626,36,283846.97,34,1,263005.38,278819.96,263012.82,283305.18,269605.24
285,8,1721040,2162869,940303,578458,35,269605.24,34,1,283846.97,263005.38,278819.96,263012.82,276306.73
285,9,1879766,1966528,944476,628938,32,276306.73,34,1,269605.24,283846.97,263005.38,278819.96,258932.71
285,10,1719486,1969297,867623,564214,33,258932.71,34,1,276306.73,269605.24,283846.97,263005.38,274334.41
285,11,1857505,1995466,855009,625962,33,274334.41,34,1,258932.71,276306.73,269605.24,283846.97,260808.59
285,12,1721330,1968967,933207,571884,35,260808.59,34,1,274334.41,258932.71,276306.73,269605.24,275212.15
285,13,1724675,2197306,945211,621162,33,275212.15,34,1,260808.59,274334.41,258932.71,276306.73,261409.22
285,14,1736615,1959129,934013,571974,33,261409.22,34,1,275212.15,260808.59,274334.41,258932.71,274314.43
285,15,1716690,2192868,948785,618354,32,274314.43,34,1,261409.22,275212.15,260808.59,274334.41,268317.9
285,16,1728564,2010441,946904,628233,32,268317.9,34,1,274314.43,261409.22,275212.15,260808.59,281672.51
285,17,1881563,2139010,856460,623235,33,281672.51,34,1,268317.9,274314.43,261409.22,275212.15,267921.16
285,18,1738416,2164452,852737,562524,35,267921.16,34,1,281672.51,268317.9,274314.43,261409.22,281610.75
285,19,1866622,2136159,869991,632144,33,281610.75,34,1,267921.16,281672.51,268317.9,274314.43,276081.25
285,20,1889046,2002812,863931,617626,36,276081.25,34,1,281610.75,267921.16,281672.51,268317.9,268224.38
285,21,1706461,2151006,942997,578633,35,268224.38,34,1,276081.25,281610.75,267921.16,281672.51,274864.64
285,22,1732360,2188650,943793,616056,33,274864.64,34,1,268224.38,276081.25,281610.75,267921.16,264714.36
285,23,1721783,1960561,944599,616687,35,264714.36,34,1,274864.64,268224.38,276081.25,281610.75,272513.06
285,24,1691379,2152514,957676,633653,35,272513.06,34,1,264714.36,274864.64,268224.38,276081.25,282068.07
285,25,1855441,2171411,935111,617041,32,282068.07,34,1,272513.06,264714.36,274864.64,268224.38,283468.13
285,26,1857203,2180248,951347,624239,35,283468.13,34,1,282068.07,272513.06,264714.36,274864.64,280622.12
285,27,1880729,2188901,950557,571909,32,280622.12,34,1,283468.13,282068.07,272513.06,264714.36,260534.98
285,28,1724482,1958696,936370,570769,35,260534.98,34,1,280622.12,283468.13,282068.07,272513.06,266623.71
285,29,1702962,2176837,862556,566089,35,266623.71,34,1,260534.98,280622.12,283468.13,282068.07,270177.41
285,30,1692227,2170207,857370,617227,36,270177.41,34,1,266623.71,260534.98,280622.12,283468.13,
286,1,1918599,2012775,739785,230315,9,241439.81,34,1,,,,,233755.18
286,2,1743688,2071026,812196,230619,10,233755.18,34,1,241439.81,,,,253480.64
286,3,1914774,2241723,811729,247336,9,253480.64,34,1,233755.18,241439.81,,,243205.64
286,4,1918309,2033549,802953,228959,9,243205.64,34,1,253480.64,233755.18,241439.81,,249781.79
286,5,1887875,2223230,726082,249839,10,249781.79,34,1,243205.64,253480.64,233755.18,241439.81,245558.77
286,6,1922755,2069047,737405,247350,9,245558.77,34,1,249781.79,243205.64,253480.64,233755.18,252966.8
286,7,1932400,2223510,733842,251609,10,252966.8,34,1,245558.77,249781.79,243205.64,253480.64,246249.54
286,8,1939887,2029254,799620,249799,10,246249.54,34,1,252966.8,245558.77,249781.79,243205.64,251077.15
286,9,1897515,2265360,791631,225797,9,251077.15,34,1,246249.54,252966.8,245558.77,249781.79,232515.29
286,10,1734335,2064233,793072,230228,10,232515.29,34,1,251077.15,246249.54,252966.8,245558.77,235908.1
286,11,1763543,2053475,812115,248371,10,235908.1,34,1,232515.29,251077.15,246249.54,252966.8,244154.12
286,12,1925476,2044304,802879,229353,9,244154.12,34,1,235908.1,232515.29,251077.15,246249.54,250450.95
286,13,1921732,2222775,743502,229961,9,250450.95,34,1,244154.12,235908.1,232515.29,251077.15,238938.51
286,14,1727053,2254428,743614,227539,9,238938.51,34,1,250450.95,244154.12,235908.1,232515.29,232038.5
286,15,1734051,2034575,730974,250213,10,232038.5,34,1,238938.51,250450.95,244154.12,235908.1,241932.9
286,16,1896938,2039861,812196,225596,9,241932.9,34,1,232038.5,238938.51,250450.95,244154.12,234379.32
286,17,1754649,2026071,795949,253463,9,234379.32,34,1,241932.9,232038.5,238938.51,250450.95,254227.49
286,18,1918975,2248897,800376,251342,9,254227.49,34,1,234379.32,241932.9,232038.5,238938.51,240214.88
286,19,1727363,2209356,797141,252603,10,240214.88,34,1,254227.49,234379.32,241932.9,232038.5,244076.07
286,20,1921331,2027315,729529,252713,9,244076.07,34,1,240214.88,254227.49,234379.32,241932.9,252176.81
286,21,1938017,2203478,724010,249890,10,252176.81,34,1,244076.07,240214.88,254227.49,234379.32,232130.77
286,22,1736399,2029049,728502,252562,9,232130.77,34,1,252176.81,244076.07,240214.88,254227.49,252884.51
286,23,1925123,2263419,791435,226930,9,252884.51,34,1,232130.77,252176.81,244076.07,240214.88,229015.47
286,24,1724162,2026853,737584,226176,9,229015.47,34,1,252884.51,232130.77,252176.81,244076.07,243171.97
286,25,1902659,2043259,726525,249264,10,243171.97,34,1,229015.47,252884.51,232130.77,252176.81,242799.0
286,26,1888830,2064810,809883,229884,9,242799.0,34,1,243171.97,229015.47,252884.51,232130.77,231073.47
286,27,1729695,2035663,809750,227780,9,231073.47,34,1,242799.0,243171.97,229015.47,252884.51,233856.96
286,28,1762765,2046654,801035,231368,10,233856.96,34,1,231073.47,242799.0,243171.97,229015.47,235408.61
286,29,1765253,2062675,740593,250378,9,235408.61,34,1,233856.96,231073.47,242799.0,243171.97,232668.53
286,30,1754445,2060381,731323,230515,10,232668.53,34,1,235408.61,233856.96,231073.47,242799.0,
287,1,1268024,1949471,758647,392713,9,211579.02,34,1,,,,,203944.5
287,2,1274369,1763053,704582,399766,9,203944.5,34,1,211579.02,,,,220528.12
287,3,1384196,1958047,769444,402502,9,220528.12,34,1,203944.5,211579.02,,,203229.57
287,4,1282278,1792136,762832,362053,10,203229.57,34,1,220528.12,203944.5,211579.02,,203923.62
287,5,1280735,1761566,706492,395300,9,203923.62,34,1,203229.57,220528.12,203944.5,211579.02,216609.77
287,6,1382600,1959501,762131,360860,9,216609.77,34,1,203923.62,203229.57,220528.12,203944.5,201084.94
287,7,1286936,1766001,700098,358475,10,201084.94,34,1,216609.77,203923.62,203229.57,220528.12,201339.77
287,8,1287253,1762748,707932,361154,9,201339.77,34,1,201084.94,216609.77,203923.62,203229.57,217629.36
287,9,1371993,1944904,691622,399409,9,217629.36,34,1,201339.77,201084.94,216609.77,203923.62,212931.89
287,10,1370204,1800899,762973,402353,9,212931.89,34,1,217629.36,201339.77,201084.94,216609.77,213583.23
287,11,1282387,1956715,761945,400654,9,213583.23,34,1,212931.89,217629.36,201339.77,201084.94,205290.42
287,12,1263107,1807629,704574,402122,10,205290.42,34,1,213583.23,212931.89,217629.36,201339.77,205957.3
287,13,1254105,1925856,693480,363206,10,205957.3,34,1,205290.42,213583.23,212931.89,217629.36,206340.2
287,14,1250521,1931322,695034,367212,9,206340.2,34,1,205957.3,205290.42,213583.23,212931.89,218159.32
287,15,1372401,1958377,694918,398146,9,218159.32,34,1,206340.2,205957.3,205290.42,213583.23,212095.45
287,16,1384723,1766270,770064,397402,9,212095.45,34,1,218159.32,206340.2,205957.3,205290.42,213284.27
287,17,1394388,1795145,705170,402081,10,213284.27,34,1,212095.45,218159.32,206340.2,205957.3,212578.92
287,18,1287189,1942862,704393,402979,9,212578.92,34,1,213284.27,212095.45,218159.32,206340.2,210837.09
287,19,1279759,1970997,770475,363916,10,210837.09,34,1,212578.92,213284.27,212095.45,218159.32,199432.75
287,20,1255124,1757577,700683,366818,10,199432.75,34,1,210837.09,212578.92,213284.27,212095.45,201891.93
287,21,1251344,1803616,762346,364223,9,201891.93,34,1,199432.75,210837.09,212578.92,213284.27,215750.03
287,22,1402254,1811105,776147,403432,10,215750.03,34,1,201891.93,199432.75,210837.09,212578.92,212080.02
287,23,1405723,1803834,770653,364616,10,212080.02,34,1,215750.03,201891.93,199432.75,210837.09,211659.37
287,24,1369760,1776998,764913,399286,10,211659.37,34,1,212080.02,215750.03,201891.93,199432.75,212308.99
287,25,1260709,1966294,763915,397305,10,212308.99,34,1,211659.37,212080.02,215750.03,201891.93,201828.47
287,26,1275779,1770593,776999,358593,9,201828.47,34,1,212308.99,211659.37,212080.02,215750.03,215450.67
287,27,1395191,1924090,698490,366972,10,215450.67,34,1,201828.47,212308.99,211659.37,212080.02,212298.49
287,28,1408240,1767544,708167,393442,10,212298.49,34,1,215450.67,201828.47,212308.99,211659.37,203516.97
287,29,1251639,1799750,695201,396062,9,203516.97,34,1,212298.49,215450.67,201828.47,212308.99,203837.34
287,30,1270397,1774690,693761,398011,9,203837.34,34,1,203516.97,212298.49,215450.67,201828.47,
288,1,1554866,1724783,1123970,718294,15,256148.09,34,1,,,,,263131.57
288,2,1559692,1734212,1133346,786181,15,263131.57,34,1,256148.09,,,,262120.14
288,3,1672459,1734434,1048583,709262,16,262120.14,34,1,263131.57,256148.09,,,271848.07
288,4,1665177,1908406,1119194,728848,16,271848.07,34,1,262120.14,263131.57,256148.09,,268920.93
288,5,1669242,1904751,1041706,709290,15,268920.93,34,1,271848.07,262120.14,263131.57,256148.09,262237.62
288,6,1560153,1869397,1119950,715714,16,262237.62,34,1,268920.93,271848.07,262120.14,263131.57,268087.88
288,7,1673029,1737572,1030263,776910,16,268087.88,34,1,262237.62,268920.93,271848.07,262120.14,278048.63
288,8,1681233,1878442,1128838,798195,15,278048.63,34,1,268087.88,262237.62,268920.93,271848.07,254017.99
288,9,1557364,1719992,1044815,709528,16,254017.99,34,1,278048.63,268087.88,262237.62,268920.93,264367.2
288,10,1555188,1886575,1143011,730731,15,264367.2,34,1,254017.99,278048.63,268087.88,262237.62,269075.79
288,11,1664843,1705981,1131316,789972,15,269075.79,34,1,264367.2,254017.99,278048.63,268087.88,259717.48
288,12,1522258,1713901,1143734,782750,16,259717.48,34,1,269075.79,264367.2,254017.99,278048.63,257042.51
288,13,1556252,1715942,1131670,729910,15,257042.51,34,1,259717.48,269075.79,264367.2,254017.99,264447.65
288,14,1559256,1905768,1143231,719761,16,264447.65,34,1,257042.51,259717.48,269075.79,264367.2,258906.79
288,15,1529796,1705703,1032112,792492,15,258906.79,34,1,264447.65,257042.51,259717.48,269075.79,253880.13
288,16,1542343,1718171,1021269,723932,16,253880.13,34,1,258906.79,264447.65,257042.51,259717.48,270317.53
288,17,1703563,1702909,1128823,777788,16,270317.53,34,1,253880.13,258906.79,264447.65,257042.51,253959.35
288,18,1556817,1699012,1035277,720736,15,253959.35,34,1,270317.53,253880.13,258906.79,264447.65,275669.47
288,19,1689136,1870323,1047231,784772,16,275669.47,34,1,253959.35,270317.53,253880.13,258906.79,275907.53
288,20,1667505,1856339,1116820,796757,15,275907.53,34,1,275669.47,253959.35,270317.53,253880.13,260453.07
288,21,1551066,1719521,1025120,789218,16,260453.07,34,1,275907.53,275669.47,253959.35,270317.53,254498.51
288,22,1542301,1714135,1047534,727902,16,254498.51,34,1,260453.07,275907.53,275669.47,253959.35,263130.89
288,23,1554060,1904057,1129672,712161,15,263130.89,34,1,254498.51,260453.07,275907.53,275669.47,261620.88
288,24,1660202,1713619,1030855,725416,16,261620.88,34,1,263130.89,254498.51,260453.07,275907.53,263053.53
288,25,1668771,1697949,1142245,722101,16,263053.53,34,1,261620.88,263130.89,254498.51,260453.07,260886.53
288,26,1663882,1709845,1034278,715755,15,260886.53,34,1,263053.53,261620.88,263130.89,254498.51,251619.64
288,27,1515335,1719797,1032060,715558,16,251619.64,34,1,260886.53,263053.53,261620.88,263130.89,265338.9
